title,company,location,date,url,,,,,,
"Senior AI/ML Engineer
Senior AI/ML Engineer with verification","Deel
4 connections work here
16 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4379888460/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=AuYwcxeC5Crj8KqD4rGNIA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Talent Acquisition Partner
Talent Acquisition Partner","Kela Technologies
1 company alum works here
1 Startup Nation Central company alum works here
12 hours ago
Within the past 24 hours","Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403057520/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=OZlKcULJeXLzMHlgzlRT%2Bw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Salesperson
Salesperson","נ.ע. לבה בע
נ.ע. לבה בע logo","Kochav Yair, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4401257064/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=Z%2BtLVTbmHEa%2FZIrQkyabpA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Software Engineer (API Integrations) | $80/hr Remote
Software Engineer (API Integrations) | $80/hr Remote","Crossing Hurdles
$30/hr - $80/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4390936454/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=4nd563Uf%2BTSo4gZtDhkoDg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"ShotCut Expert
ShotCut Expert","micro1
1 connection works here
11 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403834960/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=IPGuCY6iygLjrhpkzRwLOw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Global Accounts Success Manager  (EMEA, United Kingdom, Ireland)
Global Accounts Success Manager  (EMEA, United Kingdom, Ireland) with verification","Shopify
2 school alumni work here
2 Bar-Ilan University school alumni work here
16 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4381092122/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=tiezRcnZZZzktrU1mlL6aw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"מהנדס/ת תכנון ובקרה
מהנדס/ת תכנון ובקרה with verification",IAI - Israel Aerospace Industries,"Lod, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4329579674/?eBP=CwEAAAGdpFOG4xeb9xX_0yugOpDYOGIrMCZLPfXgHLO3MiqPVO_hyAPw_aOLf4DyyzBux4kmu5ZHieceDo7rABaWfmfEVFgm9YEwV6BgijIF-k2iQAnT7BMC140vwBMOCA08N6d8UFuFYBzMijY_nmnvR0wfrQJkviPYoiyKfxqh4jCHCpJmEv9fxMfjE6YZduEM2CuG4wDhgZziwQ00LuMJfz8bQJB_vxgkVLJ87R0SuhWvB14B_vSq_BpdxV6xTDklo8ToSJLAo_U0AAAOe7pj-Jav_c8bbh9CUaXYLMTYJXZL6jEb2x8BTys_WOLpZDUcVvwMEdbHxWw-bbgtNGCfBNYf_n3HnPgf04qnjlQaMc4VuvC_9aUvaEhMB-oYorTupdL2yI4S0JVAdSJBNpcUkCP206bEJyAGznzgQx2K-RZTEPjCehmjsE6_HlkAsUDcXrL4lhn2-dFfhaAWTl3RP88Soj2IBrqDqkmSEYL--Dtj&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=Ec66M8XNmSecG0jdYmFxOg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Freelance Copywriter (Remote)
Freelance Copywriter (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403872158/?eBP=CwEAAAGdpFOG4yJ1vYWnfoIoDgAgbAZ4foU3duHMCcUC-BeDya7MGe7vytOQltxFs58628cpd14Ujhuw5DjM4D_brVIkL_CmT5bGoWJzw15mLBVZ2j1JfdlTM3kXLH1PFc5GUXfE793vZKaCzoVp0pkFw_apLx58kxOcMyK1X3m9E_1W0mK-rC-9WrDJbaVulYdR4XGwG2nTpSfnHPZe6u6aM6GoCxdsnOtgUmE0Xf8iFQ55jYqecA5hNFxa0bc-jPTnq5pb8kyKhTO37hGDAvQ4BQESTdS_ogxyhz8L1w9rAdPSO4b950N9FbY8tef5kQv0x3CePcU9rusr9RN-VJ2wac70tw_qOA7KbhvWnkApSySRyE0WPgLFiF_LMLuYcwIQ1TUkh4VY5motdONR4oT3mq-ZkUJDs3NJTLZo3tFOyRSFflzYR45Fvz50CqPmGf6HuUKXwSdrZC8BEgMHBtJWX7LLu5xT7oEtjizcN02ujNJPCw4GBchT&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=Opn79oiu5M%2BEcgrhvhY00g%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Content Creator (Remote)
Hebrew Content Creator (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403862460/?eBP=CwEAAAGdpFOG4xeSk43cLSHuJfyuV_rIOAqjH9QTdxJeIMVvQ9dpcq0HipehKvtdNPa1CAZCSNDDhzGWdqZ6q6FxFDRUaH2f885f_BOq_9osFs3SDeRblj2pNfCGjKNgLsNJBTF4s0kh9C5POslyyK_IrVI-tQYuHmg-8wIF5DNow978DLLT7C2_eN_PrP83o5RWpUwBcvNR3vdFKeuz3_O1iLSKKCzEOpYiFJwgRm2x0vBEY98rL-6Pg6fXpXUZYxMkRmx4xbIRYeMqK4-4NXzmCZ7jLvxi0ZGzIhIkUh4on1J8yUNigUxw-VQKrrIqCfr0bameVQicKF6ET-OZ3TmHzWs3Ailmm-kJwS_5UKSz1GssESl0vuYDvhjSkzPjnSiH7_T13FjefU7KaCt8etoohjTJsYbLEgAuAe3Eq_mK_flycBwPz95nLDY7R0xnodT-U8Xp8sHVzlZh5vUEVELdmbjaubmYTx6am4bM5db4h_dVTr2mdc76&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=Om0OpvRziYpwNbs0qicvsw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"הנדסת קו שילובי ניווט
הנדסת קו שילובי ניווט with verification",IAI - Israel Aerospace Industries,"Yehud Monosson, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4329961885/?eBP=CwEAAAGdpFOG44FjfBiiZWW5IJ9fSEfF2H6UWt4SF4okH5zdyyhkYt6JiwB8sSvrizmcmhQis8Kq4AMweAqXNVD3ESHvMixH_k2ZhxO6ETpXyUaV5uMBbFxt4Cv_BYn3XdShtxLxSX7U1B_woxw499yui4FS9eBYZsyOAmEn_0_4WCqvF9mI6oK3wHA4AOR9uhp-zPNSZjkGu1jMQwF0NE4ERIOC3IBOmK2dhvucqABeO3hlqyXdCFQwX2H8RqOPm7-eQ9Vidb2yPHAoVAzZfiXs5h40uD398Tl7_t_0SAxIrkPFmSRSB3RuhBO5eVXm3uh0Yim3EPH2ZiU7wZG-c8omOm9RgjadnCHu99gQVHs-dBKyEGHo_QFvQ3AsWo8sD_vf6gQmGu-Ey3MFhGEg-ySC08HZNBPwHfY98KCvYOGq5GsPXWJTyTGR0Sp3hboU1DKID9Ybz95HLXnMXVN3SS9Pyq21mAww6pnAEqVqlSzvxQ&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=sOYRUGyI88a5urTypf5xhQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"מפתח/ת Full stack
מפתח/ת Full stack with verification",IAI - Israel Aerospace Industries,"Ashdod, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4371514626/?eBP=CwEAAAGdpFOG40s-6yguCtkCq_CEnpMj6YO-5HHuu-GY4K8r1IG13P_9hrrvliBb_wfZQ-d08uwntqMWi9HXD5N60yOeGuTwdx_6VuPx9aNqKvKdgByJf_H0Yd0F6puNUfw5A9zCJEJb_RfTlHtH7UR1eq4tuJy4lXKHqRQpompAbwFq4BNZtM1VsIbw40RZLGBqgWrz9Oa3E49k_9lWOjobsO77AuKZ5_lzTBOfwmPdrrpBe-2g_2fvQNn9PFzfZ0BsfTUPO-8ihOpt_Q4xl-tV260OhrGE7SU0XiOQ5UWHCUdsajbsNe-2rjeIdj4TAic1Mw6-X3Fbmu1MzhIxzGPzt0JiK1PJddZ4qiHsW7y81_5YD072JGkj0MVhhsQkZ471-hHx1xJYcJaf_jSYAW0UakM4s7qeIksSvF1E9MurOh8I8-rLzilQRzxYo7zvIKP2bzrvjy4Es9hosYYnQuTun1H0gkOjPXKEWU_7cFqApd1CKpwcJAoL&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=s2ea42Y8GCoNicTBAZqNhQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"מפתח/ת אלגוריתמי עיבוד אות ועקיבה
מפתח/ת אלגוריתמי עיבוד אות ועקיבה with verification",IAI - Israel Aerospace Industries,"Ashdod, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4361928389/?eBP=CwEAAAGdpFOG4x75v1Wio9bFnEmrDsh_q8YtYf3lzx6RO8MJ7ObU-G_vIiSRFCu5tqGKWfFg757pswSuaCGAO5-tx594l29FUxsgiBrGjLw4_VckE0ElWLGl7mrjgdSS7gQd9x0LmCa4moR6m-q7f70lX1malyCl6xfh72-C8frt07vsvYajT33--66FWaSEmiO_iuM38GWyH9xuAI69zMJHSPInUXoFxJyTW1osdTcBsnDS_yuVG-Hci1DxqVIV-Rtz-xgwGvaDCdieRMYubKB0sPivVxS3rIe5GtAmaSljWDn3DHR-DFjj08h9cs5HFuPb0aRKlwIINJeqHd-Q9mUkTJZlmPFA6Zn5SuKfj8C4IX-MJ_p98Jt1xjcAdxmftGzgweGfTGIB3JDRtupL6-e-tVwp9U6PtvJbQjgEYF60jgFMwbDgVnokhqrzIJCJhoz5xMgznJTdRv0QTRFK5cltprBuDg0TMQRPylg_K91mXRiuyxG4TC9w&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=kD0J0JsVoBF%2FyuwWbhUFYA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"IT Engineer
IT Engineer with verification",Wiz,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4331462008/?eBP=CwEAAAGdpFOG4yVF2rLzrGdhwdbulq44Qj_4vCaXd70Q-z7mFXKeCZmzgZBL0aKIEdMxpeloByoKZLtBu92YAWN7qMOxKAn6zm0QVjv3F98bxuZUcKqG5_J8xIqG4QNZFQqP6t4ejXsX8IT7iI8A5ZBzMiMmVMbtR0Y5ksplYjQI3f2FYt3TOxltQmDQgw0O8VKdDVcaqcQJUcvOxNwuqFIzArLUn-4ZlUGSG4RnZ3XK276WfuJmLUCTFP7AmP5dAaXOBd6xOSlNQPtuq0uDoo61_pDb0fGl9oQa9dEBLr3Ge1yKp_k0Q2cnYxIxhnBBIelxPeYQROHUf8m-uxMGrIs_8nh4yqsxe2tX09q7sOJWdqf1zFdw-kOZSiNvmBhtj-Asev_Kx1yU-4mN-cnvPBUBlvn3qLBKYWy6qctwGs5dJgSI3Q1B2oNGdot2ZDIiAvAYTv15hZcaf4mtiClGnb4_rCADcWEEVzHMKNihMVTgOk_ViM2gsw&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=uZNyUbJmNNanvB4LlZ1W0Q%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"System Administrator
System Administrator",Dream,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4365384767/?eBP=CwEAAAGdpFOG47lTYpl3TYY7Mld3RbG3XlZnmeVbakuOQDpEjXmLnPysFI-8TdjxyforYkKQ0y69--NTujxPSgx-QEjol2p5WJ63ulQARl5qwkd9sg86qQ3W8YlhkFtgVpH43WumdMeCSFtfrkacWMgONJx6ZXdfJKLmD8fSe5RKr2vb2WOuxfATTBtrFjEMVoGH4TUnsRsAPJ7ItlEJSpDQCI5uNWtRHkyKT8fGh0nuN-YyHAkwKmV2GzD9e18qofeZNXr7hzkFO9bQzN_C759A8vJ09w6KvupPGrkYUhDRSOyK4MPDTLy5IoMNr1Uz-OKcbpxIVNXOtRUGCSPseMfJQJcPFdyFsAAxUW7yOQh9wHg3axaxn5bgA0h0DiZl7q0_J3tKoiWz1V8INZME-WT_ORv57jDKiZGP67gdgK5VxLQGZfZPfFM8HUdV109tavRVxlc6UuvKGDIsANjyAcmPObZJFJh6sWIazooaHMzek94WuLASzw4y&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=G4XoHnOkeZItSyAwejH7dw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Malware Researcher- CTI
Malware Researcher- CTI",Dream,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4392036443/?eBP=CwEAAAGdpFOG47cErt_Cidx9GuyVuNCGOd19mFTV_eDodV2Y85CiwQCcYFXVyTiqON49YdXiYGMxAgHCqiTBIoM8HwbXGf-9fq3_k7uxMXuhHamDz9Gn3S9GdYQtDkIpx7sFnQDbpS7VPEsbrdndcu_jGV34vsSNpfHk--O03mSlytjE1wX8C1jh-2q0rzp1jAksNhFsdf34pmnZX6XeFakOaS81bOnLMFd9EJ1kjs6ZKABhSf5KPLd8LqD9-JxnC0FiYUt8aEj0MV7mjVG_yGcx1_PQgHm2lDPZME9D9rTnPnhzQzGBS_8ZG4iCSmfY1X7auHS5NUyhGuhfcgVc1bMSOfjFFTc-FhZBgYqAd8_f9p4Yjj8dbV4DewcoR8BKDUp-ktcpMJujFbUaZivkYJdN0De8PS8OLPPCvq6YcMkPVcEjP6WVUWGgPyenj9o0ahjgkCLU1et9z3o_8Me7oxDFnUYQSNedc7SURvKENPRlnG8jGcRjx-vq&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=itAeZ5eF2pO18iI6OlBfcg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Environmental Geoscientist | Remote
Environmental Geoscientist | Remote","Crossing Hurdles
$55/hr - $104/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4371780327/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=Z4a0HeYZNDiZp%2FzFlYHa4A%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Legal Policy Analyst | $60/hr Remote
Legal Policy Analyst | $60/hr Remote","Crossing Hurdles
$20/hr - $60/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403830003/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=AO2%2FEKir2GrIIHqY1SVpAw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Online Primary Math Teachers
Online Primary Math Teachers","Crimson Education
18 hours ago
Within the past 24 hours",Middle East (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4380670763/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=0wXrCg3KmyKcxBymapPorw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"IOS Engineer
IOS Engineer with verification","Sporty Group
14 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4343502541/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=W5L%2FnYdaz9%2FAjgrucrsg7A%3D%3D&trackingId=p%2BuH1pgliE5BDc8dZ%2FR%2Bpw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Writing and Editing Specialist (Remote)
Writing and Editing Specialist (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403872178/?eBP=CwEAAAGdpFO2AzmRsAlMN_yYIXt3VIE85K9qFoNk_TYsz4HDBL86Pf7MJJKcI3LmH-y_y4OKFxufw-J1bFuOZsjqmO3yWBGh1PA-ltfkrxeVfpv8avjAJxD9lmTBb1iah56ciT4ChrBfQXasfjng-BkULyOc_m_1EhAelaDY-eCw0L84D8f9YrXe3CXIfsuYe6ulRBGRpvL_H0Pk4rmg6MMeyrrfUP6g0ttRxZOba2ID3ol3vnK_LZbIer20fGVK9Z9DtLg6l0LuNYZlZ0ZQkoSrmv0luz5sghshUfWGwo6Kh4cFVxFQzAFvUwHd_zO2ZTsvygJr-6ZYW1Gi2qVzI3l_hP6U6HuoV1x1MqhMKKYyjyys2ZxiDLxppmadbI4HHgqpuePcHODd2F3X9pRYUlorsBqE34cIQ80gsuV893SO5Y9_z5KsdklaTwEFtPUdbkHC8HCgUiB0ndQiL5YJUwbpkcQLitox9nthBMWMW5iYZVyR&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=wdHCjgGCGDujY2e3sNCS7w%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Sailing Instructor (M/W) Club Med Resorts
Sailing Instructor (M/W) Club Med Resorts with verification",Club Med,"West Jerusalem, Jerusalem District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4167483811/?eBP=CwEAAAGdpFO2A1VzKUEcu-PBiVcxnIkG-91WpfM_FlXbcxUZfnsaVb-rbqbdTPDTT2eWTXfP1nLRD8WUeCzOU0oTSmYUIGFX8C072S7ZAFv--6o3B6NfFQdI9jjBu0PCN-LIMQb2EzHbtd8Hr5Wsb6ws0lJ38zfFXYBVwOoEstPgePjiX0fFO6T5ruU-KHdGeK2gwj2xrjPuzTq6tuaWMoZgiDYlcwZtGu6cUTU-CtlHrJMWFlX81Yf7k9NNclC9_H3eC5So2Zhi7r-abDgYPAi1hhdWZRSYC72FCGc3cVHawuCCm5-h1pdcsKd6CcRdYdqPT47giA_GWen5HnHxjO66uZykC0_DuDomFPGsbUf5BHVRwKckqwZ3AlhKOdFrz5SLHqRDoJEXv9BQIs4RW7b5v8V2WYUCCJwrnycibXI4tlwe6pW-QeCtbaay_rgBl9IL1HMI8H0oj-RFUevCrmWz9KzBkbA-NyV5mRPCiaA&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=lqnqRnaiPCuUNcyDsoQkEQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Credit Underwriting
Credit Underwriting",Pama Finance - פמה מימון,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403072174/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=QAvYTE136cCH91FZMA7RHQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Automation Engineer
Automation Engineer with verification","Claroty
2 connections work here
23 hours ago
Within the past 24 hours","Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4389609299/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=m8kNuUE1bo%2FmCt49XqboRA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"SRE Lead
SRE Lead","Priority Software
1 connection works here
15 hours ago
Within the past 24 hours","Rosh HaAyin, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403066104/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=bLaACAqH6lFN%2F3xmvRhCtw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"FIELD SERVICE TECHNICIAN
FIELD SERVICE TECHNICIAN with verification","Equipment Depot
21 hours ago
Within the past 24 hours","Gedera, Center District, Israel (Remote)",4/18/2026,https://www.linkedin.com/jobs/view/4400123899/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=WPQlZlGXsQczGvuv8znZFw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"US Tax Preparer
US Tax Preparer",American Tax Services,"Netanya, Center District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403845485/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=1UlUpDl7KOH%2BszQR7mnz9w%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Java Gameplay Developer (libGDX) | Remote
Java Gameplay Developer (libGDX) | Remote","Crossing Hurdles
$50/hr - $150/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403816619/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=fSfyDPQCHWqnlEXePSewfA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"מנהל/ת התקשרויות לקוח
מנהל/ת התקשרויות לקוח with verification",IAI - Israel Aerospace Industries,"Shaar HaGolan, North District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4371151611/?eBP=CwEAAAGdpFO2AyWCkoagkPC4NoQNrNcvVlcktD5V36EzB4_pRNqAVD9WrOh7QOT1wTqwaR7-eC1bEqMdE4gxCWzcZG77o0CTA-e0e38L0cSdH3XVrDC6ZkR-OKDbhgdfJVXwy8V1i--UQqQnNYNJ-kmg6DCW5ByI5X8MkP5VUDsRZYQDbnN4XIHig6UKlDsgr6DRWedjvjtPYHLR-fejHjVxIlQ8QMNnGDEgE8VnDkhaU6kKOxTYYvgTb3D_0FVW_vOHeM6lhztAYn5i5MBOxdlA8Xh1qTbCqRJT5uVx0g41pFY-xSPgrYhYPO_Av2kzMle2OBN9PgTgc1H-k0J-ThKgXMW1DP9RaEFIY-pF2emTp7h69eNP59rKfrHxhl5p6LJ3oTXAD92i8b1UF3GUfhojpovJecXm1Qv816dU1GWwfu-ybmG2pwN7TTukuNZEvORR4gGQZzrCJinz3WChWtlkZoxwz2bHIPEzYvry-fSV4g&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=KPprvtHBnueHL6wuUndqDA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Digital Content Writer (Remote)
Digital Content Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403872144/?eBP=CwEAAAGdpFO2A61qIwgYTOkbQWAD0X595p6dGVfzSbu23fC3M0mtbcK5u3xQCfwQ0kHD92AZXaX7jMION3oHOw2DkioqS0GLDylGh6WrGVHkjvzijMI2g0MFbu1WqaUqyn7ae5RJ98DwDbBaj4i1uWax3kZ30ghmnbpXiFNtry6WPLLWadeckufSaY04pmOUHag43CXdjsusg_MXTVJfggswAjrDPnYWs4PLxAAkxgZUEhRYpWdBDSPuI1p_JxRZPU3oOtOikeOdLI6l-7GEsceeSfvaxqYIAVZcJN3NC2v89aqHdaz1m7TV7mhg8RiOPMiwOPOxhzh6dzpYNlLKw4i_2g7Aaytqv4Qr5rRNld4SHZ1bAEAcaNSBXEgxWNpcyUN3xBS_8AMAKuiExeqKbj4bz5iFwMiHZs4IhMoLgtQ23cf7t9eCJRwhTuiFAoxTeDNBQZQCvXyh_Sg59yzgMb8WMRO0litIEdnUxyJIccNijdb2&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=HcHiAwmyuSONCcAQ49qGYQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Localization Specialist (Remote)
Localization Specialist (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403870204/?eBP=CwEAAAGdpFO2A54ywGYWvl5pJ3rdgI6PAphYAZL3A6RB_caHIIWyAN96-p1BfNUn_YgpySQpHiUqpcnQ2blUkkwJwdsoWCXQFgAu2ObsZbwwy8ZHeo0xHcSAj_LHQgOrmLCGrv1c4OfPBlU-iKRthQ1XxgIYgV7cjLOt64SEa8kJyzvAZ4ONG-X8z3WLJdWyqe126b9okhW2w5I_jWYv_EqGzEP9oJKu9ZjAV2pMmj9cV87vUSDTPoItpJMDayBKejMoxLCx003ao-B3AW89Ns_zqyeH3wJmjOwYKjGLfZdUS81ow282mD2r-Hv7fJxeRfp2x_HlvEj14CpFd-MZq3EIOjPUDncDZQ8I6icBfSdqbMhclOkjOh9e3eko8JuCflEud_oPFggXDZwQxmg52xxsJ3Dg0VR4HmQU9JxfH4Xzlve5wNNmanVE3ciX_qEgELKjyni_8Ho8nnNS5cpNbc9CoaNHTWjqnFSGNgOh1_nnnDx2Xin8RQ&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=7hw%2BftjksMrDFUeIv8IY8w%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Localization Specialist (Remote)
Hebrew Localization Specialist (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403877060/?eBP=CwEAAAGdpFO2AyiKkMecsr2AsAfEx_ByXMs_zwvXIC6Vo5Jj_aVI6MXsER2ewGy8iN0L8yU0cmOI85EVSS6IgiWFRa9IrOdwApax-6E4743Q6fSb8IJWA1_jDl8VJ5v2aOjFdanTUhHbITqd5LFsiZOw-3kS9rvtZVrDLm2EsGiwWIpJBWBGapp1XyYyPJRfGTAAHitj6tWYNVnrKbQtWX580vabmnNmlxyfITiLXcTW_WVSm7JIxsj5ti5G2T1A0ArGLXmvuu0vsxpwpBNsrHFfwMEXtx4zOWBk68nIkvsRSho6EOkELlahzxA6nEvKigdvXp7gu7ukQ_4AdSYyg4OIabBWYLYswhzuvEs6OrdaOrWqmRUXb-gvHIgXmSA0_ULfdC-VWxOoVxc6SF-bjb04bhY70uVIHQUKSE_jwv9bOyIkhaKFakSKCdjTTCk6twe8nn5T1k5KeU10WB61O06kxOybZd3IoitXeWegCdFKP_1HK0c&refId=bz1Rkl3OraTqwb%2BDm3Wb9A%3D%3D&trackingId=QpSDWGykYMCtmxdajF3E9A%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
